ride_id,ride_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,dropoff_time,weather_condition
6355,2024-01-17,14.824198,120.288908,14.839655,120.283852,08:02:14,08:11:23,Mostly Clear
6356,2024-12-04,14.842464,120.287637,14.838673,120.28336,21:15:47,21:21:33,Mostly Clear
6357,2024-10-11,14.830901,120.289075,14.820856,120.274795,19:13:08,19:22:35,Dense Drizzle
6358,2024-01-06,14.820277,120.276309,14.842502,120.287639,08:29:05,08:52:47,Mostly Clear
6359,2024-03-10,14.824311,120.288971,14.817489,120.281934,06:10:45,06:17:32,Drizzle
6360,2024-04-19,14.842198,120.28837,14.835118,120.282048,06:24:10,06:32:18,Clear
6361,2024-11-25,14.856672,120.290056,14.828277,120.285644,10:18:00,10:29:02,Light Drizzle
6362,2024-03-05,14.81999,120.283686,14.821196,120.275425,18:25:26,18:29:58,Mostly Clear
6363,2024-07-01,14.836177,120.28663,14.882124,120.236562,14:58:23,15:23:28,Thunderstorm with Hail
6364,2024-03-30,14.828318,120.285394,14.837533,120.278743,13:49:35,13:56:19,Clear
6365,2024-06-12,14.881474,120.236132,14.81799,120.281221,07:38:43,08:32:52,Mostly Clear
6366,2024-11-24,14.847991,120.255389,14.822912,120.283781,22:04:14,22:24:53,Partly Cloudy
6367,2024-03-14,14.829713,120.298653,14.824713,120.276618,08:51:45,09:03:37,Rain
6368,2024-09-12,14.789819,120.282005,14.827039,120.279706,17:07:04,17:33:01,Light Rain
6369,2024-07-13,14.815955,120.282717,14.821774,120.275391,12:40:15,12:45:14,Rain
6370,2024-11-15,14.87742,120.235051,14.827884,120.295484,18:26:07,18:57:45,Clear
6371,2024-07-21,14.823787,120.279432,14.847603,120.254072,17:14:50,17:33:21,Rain
6372,2024-11-19,14.819093,120.283989,14.836403,120.283217,17:42:19,17:52:37,Rain Showers
6373,2024-03-19,14.818133,120.281586,14.825013,120.280233,18:51:28,18:56:21,Mostly Clear
6374,2024-10-10,14.836777,120.268019,14.8265,120.283081,18:33:21,18:45:16,Light Drizzle
6375,2024-03-19,14.829421,120.286707,14.819595,120.284886,08:49:04,08:58:13,Mostly Clear
6376,2024-01-22,14.838055,120.285672,14.806241,120.322639,22:04:28,22:30:55,Mostly Clear
6377,2024-11-25,14.826976,120.28174,14.818228,120.281449,22:41:09,22:46:04,Rain
6378,2024-05-05,14.823099,120.282241,14.825035,120.279988,05:17:16,05:20:31,Partly Cloudy
6379,2024-10-10,14.817997,120.281378,14.848938,120.314969,19:59:57,20:32:19,Rime Fog
6380,2024-05-31,14.824716,120.277106,14.827111,120.281932,17:16:43,17:21:53,Mostly Clear
6381,2024-06-17,14.831143,120.289573,14.824434,120.288881,18:05:50,18:13:16,Clear
6382,2024-06-13,14.848498,120.290426,14.82494,120.279773,06:13:29,06:30:48,Light Drizzle
6383,2024-04-20,14.843248,120.282406,14.829301,120.287276,10:43:02,10:51:20,Partly Cloudy
6384,2024-07-07,14.824203,120.279817,14.822124,120.298341,21:39:10,21:49:51,Cloudy
6385,2024-12-10,14.824904,120.280203,14.828851,120.281263,08:48:20,08:53:09,Rain Showers
6386,2024-08-21,14.848932,120.25477,14.825067,120.281901,06:57:20,07:17:05,Clear
6387,2024-01-06,14.834819,120.287967,14.82109,120.275431,21:26:28,21:36:20,Mostly Clear
6388,2024-08-05,14.837874,120.28585,14.820042,120.284199,17:28:15,17:43:40,Heavy Rain Showers
6389,2024-11-22,14.820938,120.276424,14.827334,120.281185,07:47:19,07:52:14,Rain
6390,2024-08-07,14.839917,120.285267,14.819535,120.279079,14:35:14,14:43:12,Partly Cloudy
6391,2024-05-08,14.828992,120.286781,14.81826,120.284151,06:50:13,06:59:50,Rain Showers
6392,2024-01-24,14.823725,120.279923,14.830255,120.289946,07:19:49,07:28:21,Fog
6393,2024-01-28,14.843461,120.286109,14.877023,120.233373,06:00:17,06:28:27,Dense Drizzle
6394,2024-10-11,14.824121,120.279621,14.818804,120.278295,18:49:29,18:55:27,Rain
6395,2024-09-01,14.837425,120.285546,14.82722,120.28036,17:19:10,17:27:00,Cloudy
6396,2024-12-07,14.878054,120.234889,14.819672,120.284028,14:42:26,15:07:25,Clear
6397,2024-02-26,14.826547,120.286909,14.836596,120.290462,16:13:16,16:17:54,Clear
6398,2024-01-16,14.835382,120.2821,14.826406,120.28303,12:11:16,12:19:06,Fog
6399,2024-03-23,14.836459,120.284101,14.840513,120.287398,06:49:24,06:52:39,Clear
6400,2024-10-26,14.775519,120.308064,14.836243,120.283184,08:05:10,08:47:04,Dense Drizzle
6401,2024-05-26,14.877066,120.23143,14.868579,120.292701,20:16:59,20:49:00,Clear
6402,2024-09-27,14.848518,120.254938,14.822459,120.287642,16:38:42,16:55:29,Clear
6403,2024-03-19,14.82839,120.281381,14.822116,120.27237,19:15:27,19:22:53,Light Drizzle
6404,2024-01-24,14.826635,120.287097,14.806179,120.323024,08:11:23,08:30:18,Partly Cloudy
6405,2024-08-20,14.820932,120.283247,14.805959,120.322894,12:04:49,12:25:47,Partly Cloudy
6406,2024-02-11,14.823995,120.289412,14.848746,120.29096,18:31:18,18:45:17,Mostly Clear
6407,2024-03-25,14.829727,120.298781,14.81784,120.281603,07:23:43,07:35:19,Mostly Clear
6408,2024-03-09,14.84063,120.28618,14.822721,120.301634,07:57:35,08:10:01,Clear
6409,2024-04-28,14.827674,120.281634,14.829335,120.287113,07:12:16,07:17:52,Mostly Clear
6410,2024-02-28,14.815478,120.283511,14.771903,120.25804,14:30:37,14:53:11,Mostly Clear
6411,2024-12-01,14.838656,120.283721,14.829093,120.287623,22:52:23,22:59:53,Mostly Clear
6412,2024-06-23,14.835368,120.282013,14.823651,120.289221,19:07:17,19:15:19,Rain Showers
6413,2024-12-03,14.82388,120.279048,14.792153,120.293756,15:25:26,15:38:18,Mostly Clear
6414,2024-10-04,14.822851,120.301214,14.830547,120.274115,11:36:52,11:46:43,Clear
6415,2024-12-07,14.882394,120.236159,14.840126,120.285292,18:16:59,18:54:04,Cloudy
6416,2024-12-28,14.878124,120.234875,14.824637,120.279774,17:07:15,18:00:52,Rime Fog
6417,2024-02-12,14.842677,120.28772,14.822926,120.302351,19:47:54,19:59:39,Partly Cloudy
6418,2024-03-04,14.822138,120.272389,14.837437,120.267341,14:08:20,14:19:12,Clear
6419,2024-11-24,14.828583,120.285685,14.829169,120.280183,08:21:37,08:27:31,Clear
6420,2024-08-06,14.82073,120.275018,14.826447,120.280167,06:17:48,06:24:27,Clear
6421,2024-01-08,14.829527,120.287154,14.838458,120.286318,08:02:34,08:10:43,Partly Cloudy
6422,2024-09-04,14.82492,120.280009,14.822071,120.301419,20:05:45,20:18:35,Rain Showers
6423,2024-01-16,14.837254,120.278235,14.826542,120.283025,13:25:31,13:32:33,Fog
6424,2024-10-20,14.822005,120.298448,14.822575,120.30094,18:55:44,19:01:21,Rime Fog
6425,2024-11-21,14.830365,120.273568,14.837407,120.267852,05:41:16,05:47:55,Violent Rain Showers
6426,2024-04-06,14.835482,120.286459,14.818979,120.278909,22:05:26,22:17:20,Light Drizzle
6427,2024-10-14,14.837277,120.283326,14.828179,120.281642,21:08:18,21:13:33,Fog
6428,2024-12-19,14.87767,120.232906,14.887373,120.237607,06:32:29,06:39:55,Mostly Clear
6429,2024-10-15,14.849163,120.290866,14.822198,120.301487,08:57:19,09:21:33,Cloudy
6430,2024-06-05,14.835876,120.283035,14.830003,120.298822,20:44:54,20:52:19,Thunderstorm
6431,2024-02-16,14.821484,120.274,14.764865,120.292962,13:47:33,14:13:20,Clear
6432,2024-09-28,14.868467,120.292177,14.839244,120.285421,06:57:18,07:21:06,Cloudy
6433,2024-10-29,14.887494,120.237645,14.817987,120.281162,08:36:28,09:16:45,Mostly Clear
6434,2024-02-11,14.776074,120.30798,14.819854,120.284904,22:15:26,22:35:00,Partly Cloudy
6435,2024-11-22,14.837855,120.268157,14.881606,120.236802,19:07:40,19:42:14,Clear
6436,2024-01-11,14.829132,120.286866,14.824357,120.282758,15:45:33,15:50:14,Cloudy
6437,2024-09-29,14.820095,120.275516,14.826429,120.283172,06:05:11,06:10:55,Thunderstorm
6438,2024-08-25,14.843141,120.285539,14.820403,120.283953,16:18:49,16:27:49,Cloudy
6439,2024-09-24,14.83846,120.283455,14.818871,120.278714,17:26:47,17:39:01,Heavy Rain
6440,2024-02-24,14.824053,120.288651,14.823525,120.27948,15:24:50,15:28:37,Mostly Clear
6441,2024-02-13,14.827266,120.287249,14.817656,120.284137,07:05:20,07:14:25,Cloudy
6442,2024-01-30,14.824849,120.282359,14.836588,120.283962,19:28:59,19:36:21,Mostly Clear
6443,2024-09-22,14.848934,120.265565,14.840598,120.287412,13:21:52,13:34:10,Dense Drizzle
6444,2024-08-05,14.824307,120.279112,14.827057,120.279968,15:49:26,15:53:19,Cloudy
6445,2024-03-16,14.815607,120.283569,14.8213,120.278958,17:26:02,17:33:09,Partly Cloudy
6446,2024-10-29,14.843309,120.281945,14.825524,120.276808,19:04:41,19:16:33,Mostly Clear
6447,2024-06-08,14.824582,120.277087,14.83642,120.283906,18:29:02,18:41:06,Light Drizzle
6448,2024-02-18,14.828946,120.280273,14.79167,120.293791,17:49:36,18:12:17,Partly Cloudy
6449,2024-05-15,14.824519,120.289819,14.849062,120.25506,18:56:30,19:17:53,Partly Cloudy
6450,2024-06-27,14.851218,120.263525,14.817938,120.281278,06:41:53,07:03:58,Light Drizzle
6451,2024-06-23,14.828741,120.280751,14.825097,120.281662,22:44:09,22:47:18,Cloudy
6452,2024-10-26,14.829211,120.287247,14.815494,120.283648,07:02:34,07:13:33,Drizzle
6453,2024-04-05,14.877605,120.232097,14.823777,120.279906,19:29:33,20:21:06,Partly Cloudy
6454,2024-06-28,14.764036,120.25371,14.835617,120.288022,15:26:22,15:53:18,Light Drizzle
6455,2024-09-02,14.825463,120.280088,14.851715,120.256364,18:58:03,19:24:43,Drizzle
6456,2024-11-15,14.819099,120.278667,14.821462,120.271557,17:41:59,17:48:36,Heavy Rain Showers
6457,2024-04-27,14.820227,120.276973,14.81984,120.28414,07:38:22,07:44:59,Clear
6458,2024-09-15,14.837946,120.279017,14.829573,120.299328,21:31:55,21:41:41,Rain
6459,2024-09-20,14.815472,120.283938,14.843804,120.285615,15:37:14,15:52:33,Drizzle
6460,2024-05-09,14.829408,120.287185,14.824267,120.280392,19:10:48,19:16:40,Mostly Clear
6461,2024-09-23,14.842739,120.287593,14.820548,120.27837,18:41:32,18:58:56,Rain Showers
6462,2024-07-31,14.839115,120.283061,14.838966,120.284431,19:53:32,19:57:48,Cloudy
6463,2024-03-06,14.825152,120.280351,14.82494,120.279718,08:25:50,08:28:56,Clear
6464,2024-07-24,14.842719,120.287513,14.824808,120.281953,11:41:34,11:49:18,Mostly Clear
6465,2024-09-19,14.827287,120.280616,14.839043,120.284332,17:47:16,17:53:56,Cloudy
6466,2024-10-25,14.820216,120.283349,14.867944,120.292446,17:38:11,18:06:29,Light Drizzle
6467,2024-10-09,14.830997,120.288572,14.887794,120.237758,22:27:49,22:52:49,Partly Cloudy
6468,2024-06-06,14.806187,120.322694,14.848937,120.315545,17:18:54,17:51:48,Mostly Clear
6469,2024-12-06,14.81989,120.27939,14.815478,120.31669,22:10:25,22:28:06,Dense Drizzle
6470,2024-12-05,14.835151,120.288101,14.836448,120.290205,10:55:40,10:59:28,Clear
6471,2024-03-16,14.820484,120.276562,14.887522,120.237454,06:15:16,07:11:58,Drizzle
6472,2024-05-01,14.849389,120.26564,14.881747,120.23617,17:16:48,17:45:29,Mostly Clear
6473,2024-06-28,14.823265,120.287351,14.764889,120.293259,12:41:36,13:05:02,Partly Cloudy
6474,2024-07-24,14.827982,120.285331,14.820464,120.284109,06:53:04,06:59:37,Partly Cloudy
6475,2024-12-24,14.837105,120.27817,14.821253,120.275654,19:22:16,19:34:04,Light Drizzle
6476,2024-11-09,14.820672,120.278744,14.82006,120.284103,08:03:53,08:10:30,Partly Cloudy
6477,2024-05-04,14.827663,120.282002,14.826415,120.283145,19:00:43,19:04:21,Clear
6478,2024-07-24,14.876659,120.23238,14.856853,120.290236,18:41:26,19:17:05,Heavy Rain
6479,2024-11-25,14.818055,120.28104,14.792591,120.294073,14:29:11,14:41:57,Clear
6480,2024-12-13,14.849145,120.264796,14.835282,120.281642,07:15:07,07:28:36,Partly Cloudy
6481,2024-04-01,14.832949,120.286237,14.77198,120.258844,12:18:19,12:41:05,Drizzle
6482,2024-07-27,14.836509,120.283723,14.825007,120.282069,15:20:18,15:29:16,Cloudy
6483,2024-05-25,14.836266,120.283037,14.836149,120.286696,09:19:06,09:22:06,Clear
6484,2024-07-20,14.840853,120.287468,14.81759,120.284912,10:52:12,11:01:22,Mostly Clear
6485,2024-02-27,14.876911,120.233197,14.776136,120.307805,06:15:41,07:13:24,Cloudy
6486,2024-08-02,14.837555,120.27871,14.838506,120.284631,17:47:03,17:52:37,Partly Cloudy
6487,2024-03-25,14.839311,120.284541,14.820253,120.275879,11:45:05,11:55:46,Cloudy
6488,2024-07-27,14.839606,120.284527,14.837727,120.278455,09:25:49,09:29:48,Cloudy
6489,2024-04-07,14.820556,120.276334,14.857366,120.290443,08:17:13,08:35:40,Mostly Clear
6490,2024-11-07,14.78977,120.282583,14.824275,120.279131,10:04:01,10:18:43,Cloudy
6491,2024-01-21,14.851635,120.256277,14.822696,120.298553,12:09:43,12:35:37,Mostly Clear
6492,2024-04-30,14.837965,120.283116,14.792067,120.294483,17:24:05,17:51:55,Heavy Rain
6493,2024-02-12,14.791696,120.293946,14.764706,120.25228,17:54:25,18:22:08,Partly Cloudy
6494,2024-03-13,14.836356,120.283223,14.82445,120.27901,22:48:54,22:56:53,Clear
6495,2024-03-11,14.775778,120.308643,14.824718,120.283027,12:34:10,12:52:39,Light Rain
6496,2024-06-28,14.835187,120.287929,14.8178,120.281141,07:44:51,07:56:57,Dense Drizzle
6497,2024-11-12,14.828758,120.287347,14.830292,120.298428,07:45:07,07:50:46,Mostly Clear
6498,2024-05-08,14.827702,120.281789,14.849017,120.291104,17:37:29,17:52:17,Partly Cloudy
6499,2024-03-13,14.843099,120.287898,14.826867,120.286826,18:37:18,18:44:48,Partly Cloudy
6500,2024-02-21,14.84259,120.281217,14.874218,120.235208,20:55:28,21:25:19,Partly Cloudy
6501,2024-02-08,14.819102,120.283413,14.819977,120.276743,18:20:56,18:27:04,Mostly Clear
6502,2024-03-21,14.83301,120.282108,14.824546,120.283214,17:24:57,17:34:15,Clear
6503,2024-01-24,14.826774,120.280221,14.82391,120.290056,18:56:38,19:05:44,Mostly Clear
6504,2024-09-05,14.877413,120.234696,14.830678,120.28833,17:08:44,17:39:13,Clear
6505,2024-09-15,14.843461,120.285788,14.818281,120.281366,21:02:00,21:12:26,Dense Drizzle
6506,2024-10-13,14.830275,120.273978,14.771906,120.25764,20:49:58,21:16:42,Clear
6507,2024-08-20,14.824789,120.279381,14.792064,120.294383,17:01:57,17:24:33,Cloudy
6508,2024-08-08,14.830404,120.273849,14.835282,120.28207,06:31:53,06:38:16,Light Rain
6509,2024-05-20,14.821302,120.275829,14.821167,120.284133,14:20:10,14:25:16,Cloudy
6510,2024-07-08,14.836532,120.277739,14.824327,120.2803,14:04:02,14:10:27,Mostly Clear
6511,2024-06-03,14.826956,120.287366,14.823488,120.279444,07:47:57,07:53:23,Cloudy
6512,2024-11-28,14.836934,120.278001,14.83731,120.268162,18:32:48,18:43:19,Dense Drizzle
6513,2024-02-14,14.826778,120.272436,14.830207,120.274255,16:27:25,16:32:05,Cloudy
6514,2024-06-14,14.829288,120.286802,14.818581,120.28438,06:24:27,06:32:19,Rain
6515,2024-01-25,14.819619,120.283917,14.836414,120.286784,11:31:59,11:41:58,Clear
6516,2024-06-18,14.82142,120.275855,14.764879,120.293652,08:38:10,09:12:21,Partly Cloudy
6517,2024-11-14,14.829383,120.29791,14.821841,120.298239,19:38:03,19:44:32,Partly Cloudy
6518,2024-07-08,14.838103,120.285773,14.82871,120.281586,17:09:17,17:18:18,Rain Showers
6519,2024-12-28,14.832876,120.282112,14.823752,120.287389,19:34:50,19:44:05,Light Drizzle
6520,2024-11-02,14.818432,120.278907,14.820002,120.284208,13:22:38,13:26:32,Rain
6521,2024-05-26,14.820523,120.284057,14.825333,120.281811,17:59:57,18:05:30,Partly Cloudy
6522,2024-10-05,14.820521,120.277179,14.839152,120.283476,20:23:32,20:31:06,Heavy Rain
6523,2024-12-13,14.82544,120.281331,14.84222,120.282688,18:25:56,18:39:45,Cloudy
6524,2024-01-30,14.849127,120.290827,14.820356,120.283872,05:37:31,05:49:30,Cloudy
6525,2024-12-23,14.821469,120.273834,14.824071,120.289824,13:50:29,13:57:38,Mostly Clear
6526,2024-10-28,14.820826,120.276089,14.821025,120.274892,07:38:27,07:42:21,Light Rain
6527,2024-02-14,14.836162,120.286996,14.820599,120.275431,17:54:08,18:04:26,Clear
6528,2024-02-11,14.877158,120.23299,14.806242,120.323196,07:28:55,08:28:11,Partly Cloudy
6529,2024-05-17,14.821191,120.272041,14.824907,120.28121,08:18:51,08:25:23,Clear
6530,2024-10-09,14.824769,120.280693,14.838554,120.286412,08:23:21,08:33:35,Dense Drizzle
6531,2024-05-22,14.825252,120.277076,14.8282,120.281437,19:38:08,19:41:54,Partly Cloudy
6532,2024-01-20,14.839161,120.283787,14.824911,120.277034,08:19:07,08:30:36,Mostly Clear
6533,2024-02-18,14.817648,120.284225,14.833322,120.282272,13:46:07,13:52:34,Fog
6534,2024-05-21,14.829052,120.287339,14.842466,120.287994,09:37:52,09:46:24,Clear
6535,2024-12-26,14.789868,120.281368,14.822099,120.297875,18:23:03,18:46:04,Clear
6536,2024-07-28,14.877572,120.235075,14.86805,120.292017,18:11:49,18:49:52,Rain Showers
6537,2024-08-29,14.877489,120.234384,14.852232,120.256671,18:17:37,18:39:21,Drizzle
6538,2024-05-13,14.825038,120.281912,14.832405,120.285802,18:21:32,18:26:53,Light Drizzle
6539,2024-05-24,14.877336,120.235202,14.877365,120.233468,13:15:48,13:18:05,Clear
6540,2024-05-18,14.820336,120.283883,14.798151,120.272246,15:44:37,15:59:11,Clear
6541,2024-02-16,14.823092,120.301239,14.820513,120.284386,13:00:27,13:09:54,Mostly Clear
6542,2024-11-24,14.805958,120.322895,14.817637,120.28132,09:17:59,09:39:44,Light Drizzle
6543,2024-06-23,14.790277,120.281833,14.887622,120.237427,07:17:55,08:09:42,Heavy Rain Showers
6544,2024-06-19,14.839101,120.284123,14.825855,120.282855,18:59:14,19:09:15,Mostly Clear
6545,2024-07-10,14.825059,120.277715,14.825382,120.280462,18:14:44,18:18:25,Rain
6546,2024-02-13,14.834933,120.287962,14.824646,120.27694,05:55:35,06:03:18,Mostly Clear
6547,2024-04-25,14.820735,120.283748,14.836187,120.28329,07:15:32,07:22:56,Clear
6548,2024-12-02,14.817576,120.283694,14.877436,120.232599,14:41:00,15:23:31,Partly Cloudy
6549,2024-12-24,14.829274,120.28,14.877486,120.231816,16:49:31,17:16:25,Partly Cloudy
6550,2024-05-08,14.843425,120.28596,14.826151,120.272584,08:02:29,08:16:12,Partly Cloudy
6551,2024-04-21,14.820015,120.284401,14.824088,120.289122,18:07:14,18:13:18,Clear
6552,2024-03-03,14.824127,120.289363,14.829535,120.298275,20:42:43,20:48:25,Clear
6553,2024-10-07,14.878182,120.235562,14.797789,120.27199,15:53:43,16:24:18,Light Drizzle
6554,2024-05-15,14.851518,120.26317,14.81799,120.281043,08:35:11,08:52:47,Fog
6555,2024-05-10,14.849761,120.265175,14.842254,120.28808,08:19:07,08:42:28,Partly Cloudy
6556,2024-11-13,14.82007,120.284894,14.821988,120.2981,17:29:53,17:38:24,Mostly Clear
6557,2024-05-04,14.82148,120.275788,14.826926,120.27967,06:02:57,06:09:02,Clear
6558,2024-02-22,14.839529,120.284127,14.8263,120.272763,20:27:07,20:35:36,Partly Cloudy
6559,2024-02-11,14.829674,120.287555,14.825846,120.272686,20:50:02,20:57:01,Clear
6560,2024-10-11,14.833065,120.281854,14.830537,120.289215,17:07:24,17:17:07,Partly Cloudy
6561,2024-09-15,14.815394,120.28347,14.819135,120.278454,19:41:48,19:46:41,Clear
6562,2024-12-07,14.848999,120.291444,14.836162,120.286707,15:23:55,15:31:40,Clear
6563,2024-01-18,14.839323,120.283801,14.828532,120.282294,15:19:46,15:25:37,Clear
6564,2024-05-23,14.837088,120.278449,14.820867,120.2834,19:26:53,19:39:09,Mostly Clear
6565,2024-04-13,14.823576,120.288904,14.827285,120.281485,21:00:41,21:05:59,Heavy Rain
6566,2024-05-24,14.837187,120.278697,14.824951,120.279956,19:48:13,19:55:55,Mostly Clear
6567,2024-01-01,14.821225,120.27534,14.851134,120.25633,05:36:02,05:56:33,Clear
6568,2024-04-03,14.823487,120.300669,14.827754,120.279793,08:13:37,08:25:34,Mostly Clear
6569,2024-07-11,14.840511,120.285907,14.836471,120.282945,08:09:18,08:13:38,Clear
6570,2024-03-30,14.776238,120.307479,14.867986,120.292901,19:18:36,20:43:21,Clear
6571,2024-04-11,14.86809,120.291821,14.827928,120.294396,09:03:54,09:27:29,Mostly Clear
6572,2024-02-04,14.841713,120.282756,14.819669,120.284525,07:12:53,07:24:40,Clear
6573,2024-01-26,14.826501,120.287772,14.836313,120.286947,07:14:36,07:23:56,Mostly Clear
6574,2024-06-23,14.83704,120.278924,14.823726,120.287503,09:55:54,10:06:30,Light Drizzle
6575,2024-06-25,14.835379,120.281872,14.789575,120.281868,06:11:25,06:35:22,Light Rain
6576,2024-02-12,14.806033,120.322234,14.824721,120.283827,07:23:04,07:47:02,Rain
6577,2024-02-10,14.842061,120.283177,14.819852,120.283722,13:00:16,13:12:01,Clear
6578,2024-11-21,14.848987,120.265127,14.819821,120.278822,06:22:04,06:38:06,Clear
6579,2024-09-12,14.829752,120.298177,14.822707,120.301225,05:11:38,05:16:51,Light Drizzle
6580,2024-03-14,14.843345,120.281204,14.832481,120.282703,06:16:48,06:24:54,Clear
6581,2024-12-25,14.836019,120.282028,14.824334,120.28295,20:04:28,20:13:10,Heavy Rain Showers
6582,2024-03-25,14.820016,120.284117,14.823451,120.301091,20:54:41,21:02:53,Clear
6583,2024-03-02,14.817708,120.28357,14.82782,120.281187,21:55:45,22:03:29,Mostly Clear
6584,2024-07-19,14.830466,120.289023,14.823989,120.289433,11:48:47,11:53:22,Partly Cloudy
6585,2024-04-05,14.837018,120.27809,14.83534,120.281938,09:59:45,10:03:21,Cloudy
6586,2024-11-06,14.831071,120.288617,14.822991,120.300365,18:45:13,18:58:24,Light Drizzle
6587,2024-12-05,14.824104,120.280067,14.837716,120.27907,08:11:19,08:21:49,Partly Cloudy
6588,2024-07-27,14.820029,120.284181,14.849409,120.264792,19:22:01,19:44:22,Cloudy
6589,2024-03-12,14.844027,120.286192,14.877031,120.23201,07:18:21,07:51:40,Mostly Clear
6590,2024-03-11,14.826136,120.272255,14.8056,120.323557,18:35:47,19:14:00,Clear
6591,2024-04-01,14.820496,120.28359,14.826566,120.27275,19:08:32,19:14:57,Clear
6592,2024-10-26,14.82404,120.279354,14.805912,120.323206,19:42:06,20:20:29,Clear
6593,2024-11-05,14.82061,120.284003,14.820614,120.284467,17:37:49,17:42:10,Partly Cloudy
